0.837	155.059	0.322	0.000	0.000	
0.899	23.524	0.015	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.843	145.773	0.293	0.000	0.000	
0.899	22.317	0.011	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.849	136.584	0.265	0.000	0.000	
0.900	21.146	0.009	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.855	127.511	0.239	0.000	0.000	
0.900	20.019	0.006	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.860	118.697	0.215	0.000	0.000	
0.900	18.936	0.003	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.865	110.179	0.193	0.000	0.000	
0.900	17.900	0.001	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.870	101.935	0.173	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.874	94.076	0.154	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.878	86.614	0.136	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.881	79.512	0.120	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.884	72.835	0.106	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.886	66.581	0.093	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.889	60.710	0.080	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.891	55.249	0.069	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.893	50.188	0.059	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.894	45.491	0.050	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.896	41.159	0.042	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.897	37.179	0.035	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.898	33.521	0.028	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.898	30.173	0.022	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.899	27.118	0.017	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.899	24.337	0.012	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	21.804	0.008	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	19.511	0.004	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	17.436	0.001	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.409	-8018.673	23.339	50.000	-50.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
0.319	-4826.262	20.303	50.000	-50.000	
0.244	-3070.283	17.183	50.000	-50.000	
0.183	-2137.466	14.333	50.000	-50.000	
0.133	-1635.998	11.882	50.000	-50.000	
0.093	-1347.177	9.841	50.000	-50.000	
0.061	-1160.538	8.170	50.000	-50.000	
0.034	-1023.271	6.812	50.000	-50.000	
0.013	-911.319	5.710	50.000	-50.000	
0.900	18.000	0.000	0.000	0.000	
0.900	18.000	0.000	0.000	0.000	
-0.005	-814.183	4.816	50.000	-50.000	
-0.019	-727.441	4.087	50.000	-50.000	
-0.031	-649.227	3.490	50.000	-50.000	
-0.041	-578.661	2.999	50.000	-50.000	
-0.049	-515.185	2.592	50.000	-50.000	
-0.056	-458.309	2.254	50.000	-50.000	
-0.062	-407.534	1.971	50.000	-50.000	
-0.067	-362.345	1.732	50.000	-50.000	
0.900	18.000	0.000	0.000	0.000	
0.899	-26465.986	2.052	50.000	50.000	
-0.071	-322.218	1.530	50.000	-50.000	
0.872	-31591.139	10.831	50.000	50.000	
-0.074	-286.646	1.359	50.000	-50.000	
0.811	-30713.626	18.549	50.000	50.000	
-0.077	-255.141	1.212	50.000	-50.000	
0.725	-25558.137	23.749	50.000	50.000	
-0.080	-227.252	1.086	50.000	-50.000	
0.626	-18982.923	26.003	50.000	50.000	
-0.082	-202.565	0.977	50.000	-50.000	
0.526	-13123.058	25.790	50.000	50.000	
-0.084	-180.704	0.883	50.000	-50.000	
0.432	-8801.115	23.979	50.000	50.000	
-0.086	-161.333	0.802	50.000	-50.000	
0.348	-5948.129	21.387	50.000	50.000	
-0.087	-144.152	0.731	50.000	-50.000	
0.900	18.000	0.000	0.000	0.000	
0.277	-4173.042	18.590	50.000	50.000	
-0.089	-128.895	0.669	50.000	-50.000	
0.216	-3088.591	15.920	45.565	50.000	
-0.090	-115.325	0.614	50.000	-50.000	
0.166	-2413.371	13.530	41.828	50.000	
-0.091	-103.234	0.566	50.000	-50.000	
0.125	-1972.421	11.468	40.282	50.000	
-0.092	-92.439	0.525	50.000	-50.000	
0.091	-1665.648	9.724	40.074	50.000	
-0.092	-82.776	0.488	50.000	-50.000	
0.062	-1436.830	8.265	40.632	50.000	
-0.093	-74.102	0.455	50.000	-50.000	
0.039	-1255.997	7.052	41.599	50.000	
-0.094	-66.289	0.426	50.000	-50.000	
0.019	-1106.636	6.044	42.742	50.000	
-0.094	-59.224	0.401	50.000	-50.000	
0.900	18.000	0.000	0.000	0.000	
0.003	-979.583	5.207	43.909	50.000	
-0.095	-52.805	0.379	50.000	-50.000	
-0.011	-869.540	4.509	45.007	50.000	
-0.095	-46.940	0.360	50.000	-50.000	
-0.022	-773.237	3.925	45.981	50.000	
-0.095	-41.547	0.343	50.000	-50.000	
-0.032	-688.479	3.435	46.798	50.000	
-0.095	-36.551	0.328	50.000	-47.593	
-0.040	-613.655	3.022	47.443	50.000	
-0.096	-31.935	0.316	50.000	-43.385	
-0.047	-547.494	2.672	47.910	50.000	
-0.096	-27.681	0.305	50.000	-39.062	
-0.053	-488.940	2.375	48.202	50.000	
-0.096	-23.737	0.296	50.000	-34.640	
-0.059	-437.081	2.121	48.322	50.000	
-0.096	-20.058	0.288	50.000	-30.137	
0.900	18.000	0.000	0.000	0.000	
-0.063	-391.122	1.903	48.278	50.000	
-0.096	-16.603	0.282	50.000	-25.572	
-0.067	-350.361	1.715	48.078	50.000	
-0.096	-13.335	0.277	43.271	-20.966	
-0.070	-314.180	1.552	47.732	50.000	
-0.096	-10.565	0.274	34.704	-16.887	
-0.073	-282.029	1.411	47.247	50.000	
-0.097	-8.381	0.271	27.769	-13.570	
-0.076	-253.426	1.289	46.632	50.000	
-0.097	-6.681	0.269	22.270	-10.929	
-0.078	-227.944	1.181	45.894	50.000	
-0.097	-5.369	0.268	17.962	-8.852	
-0.080	-205.207	1.087	45.039	50.000	
-0.097	-4.361	0.267	14.619	-7.234	
-0.082	-184.885	1.004	44.074	50.000	
-0.097	-3.590	0.267	12.043	-5.985	
0.900	18.000	0.000	0.000	0.000	
-0.083	-166.686	0.932	43.002	50.000	
-0.097	-3.003	0.267	10.070	-5.025	
-0.085	-150.355	0.867	41.828	50.000	
-0.097	-2.556	0.267	8.565	-4.292	
-0.086	-135.667	0.811	40.555	50.000	
-0.097	-2.218	0.267	7.420	-3.734	
-0.087	-122.422	0.760	39.187	50.000	
-0.097	-1.962	0.267	6.552	-3.310	
-0.088	-110.447	0.716	37.724	50.000	
-0.097	-1.739	0.268	5.791	-2.938	
-0.089	-99.592	0.676	36.171	50.000	
-0.097	-1.593	0.268	5.293	-2.696	
-0.089	-89.708	0.641	34.525	50.000	
-0.097	-1.483	0.269	4.915	-2.514	
-0.090	-80.680	0.610	32.789	50.000	
-0.097	-1.402	0.269	4.631	-2.378	
0.900	18.000	0.000	0.000	0.000	
-0.090	-72.401	0.583	30.963	50.000	
-0.097	-1.340	0.270	4.415	-2.276	
-0.091	-64.773	0.559	29.047	50.000	
-0.097	-1.295	0.270	4.252	-2.201	
-0.091	-57.710	0.538	27.044	50.000	
-0.097	-1.261	0.271	4.129	-2.146	
-0.092	-51.136	0.519	24.952	50.000	
-0.097	-1.236	0.272	4.035	-2.106	
-0.092	-44.980	0.503	22.774	50.000	
-0.097	-1.219	0.272	3.965	-2.077	
-0.092	-39.179	0.490	20.510	50.000	
-0.096	-1.206	0.273	3.911	-2.057	
-0.093	-33.674	0.478	18.162	50.000	
-0.096	-1.197	0.274	3.869	-2.043	
-0.093	-28.413	0.468	15.733	50.000	
-0.096	-1.191	0.274	3.838	-2.034	
0.754	-23119.937	22.442	-50.000	50.000	
-0.093	-23.346	0.460	13.226	48.995	
-0.096	-1.187	0.275	3.813	-2.029	
0.669	-18650.538	25.387	-50.000	50.000	
-0.093	-18.519	0.454	10.695	39.384	
-0.096	-1.185	0.276	3.794	-2.027	
0.580	-14162.503	26.162	-50.000	50.000	
-0.093	-14.683	0.449	8.615	31.536	
-0.096	-1.184	0.276	3.779	-2.027	
0.494	-10470.921	25.332	-50.000	50.000	
-0.093	-11.698	0.446	6.954	25.305	
-0.096	-1.184	0.277	3.767	-2.029	
0.415	-7743.973	23.528	-50.000	50.000	
-0.093	-9.392	0.443	5.645	20.421	
-0.096	-1.185	0.277	3.758	-2.031	
0.345	-5841.666	21.269	-50.000	50.000	
-0.093	-7.621	0.442	4.623	16.627	
-0.096	-1.187	0.278	3.750	-2.035	
0.284	-4542.154	18.905	-50.000	50.000	
-0.093	-6.266	0.440	3.831	13.701	
-0.096	-1.188	0.279	3.743	-2.039	
0.232	-3648.364	16.644	-50.000	50.000	
-0.093	-5.233	0.440	3.222	11.456	
-0.096	-1.190	0.279	3.737	-2.044	
0.188	-3016.883	14.585	-50.000	50.000	
-0.093	-4.447	0.439	2.756	9.742	
-0.096	-1.192	0.280	3.732	-2.049	
0.151	-2553.188	12.767	-50.000	50.000	
-0.093	-3.852	0.439	2.400	8.437	
-0.096	-1.195	0.281	3.728	-2.054	
0.119	-2198.143	11.190	-50.000	50.000	
-0.093	-3.401	0.439	2.130	7.446	
-0.096	-1.197	0.281	3.724	-2.060	
0.093	-1915.601	9.835	-50.000	50.000	
-0.093	-3.060	0.439	1.926	6.695	
-0.096	-1.200	0.282	3.720	-2.065	
0.070	-1683.519	8.679	-50.000	50.000	
-0.093	-2.803	0.440	1.772	6.127	
-0.096	-1.203	0.283	3.716	-2.071	
0.051	-1488.241	7.694	-50.000	50.000	
-0.093	-2.610	0.440	1.657	5.697	
-0.096	-1.177	0.283	3.624	-2.028	
0.035	-1320.035	6.855	-50.000	50.000	
-0.093	-2.426	0.440	1.546	5.288	
-0.096	-1.179	0.284	3.621	-2.033	
0.021	-1175.168	6.140	-50.000	50.000	
-0.093	-2.317	0.441	1.483	5.043	
-0.096	-1.182	0.285	3.617	-2.039	
0.009	-1048.466	5.529	-50.000	50.000	
-0.093	-2.235	0.441	1.436	4.859	
-0.096	-1.184	0.285	3.613	-2.044	
-0.001	-936.920	5.007	-50.000	50.000	
-0.093	-2.175	0.442	1.403	4.720	
-0.096	-1.187	0.286	3.610	-2.050	
-0.010	-838.204	4.559	-50.000	50.000	
-0.093	-2.131	0.442	1.379	4.616	
-0.096	-1.190	0.287	3.606	-2.055	
-0.017	-750.450	4.174	-50.000	50.000	
-0.093	-2.098	0.443	1.363	4.538	
-0.096	-1.192	0.287	3.603	-2.061	
-0.024	-672.115	3.842	-50.000	50.000	
-0.093	-2.074	0.443	1.352	4.479	
-0.096	-1.195	0.288	3.599	-2.067	
-0.029	-601.897	3.556	-50.000	50.000	
-0.093	-2.058	0.444	1.346	4.435	
-0.096	-1.197	0.289	3.595	-2.072	
-0.034	-538.681	3.308	-50.000	50.000	
-0.093	-2.046	0.444	1.343	4.403	
-0.096	-1.200	0.289	3.592	-2.078	
-0.039	-481.500	3.093	-50.000	50.000	
-0.093	-2.038	0.445	1.343	4.379	
-0.096	-1.203	0.290	3.588	-2.083	
-0.042	-429.508	2.908	-50.000	50.000	
-0.093	-2.033	0.446	1.344	4.361	
-0.096	-1.205	0.290	3.584	-2.089	
-0.046	-381.959	2.747	-50.000	50.000	
-0.093	-2.031	0.446	1.347	4.348	
-0.096	-1.208	0.291	3.581	-2.094	
-0.049	-338.192	2.608	-50.000	50.000	
-0.093	-2.030	0.447	1.351	4.338	
-0.096	-1.210	0.292	3.577	-2.099	
-0.051	-297.612	2.489	-50.000	50.000	
-0.093	-2.030	0.447	1.356	4.332	
-0.096	-1.213	0.292	3.573	-2.105	
-0.053	-259.681	2.387	-50.000	50.000	
-0.093	-2.032	0.448	1.361	4.327	
-0.096	-1.215	0.293	3.569	-2.110	
-0.055	-223.908	2.300	-50.000	50.000	
-0.093	-2.034	0.448	1.367	4.324	
-0.096	-1.218	0.294	3.565	-2.115	
-0.056	-189.836	2.227	-47.659	50.000	
-0.093	-2.036	0.449	1.373	4.321	
-0.096	-1.220	0.294	3.561	-2.121	
-0.058	-157.576	2.167	-40.810	50.000	
-0.093	-2.039	0.450	1.379	4.320	
-0.096	-1.222	0.295	3.557	-2.126	
-0.059	-127.845	2.119	-33.997	49.852	
-0.093	-2.042	0.450	1.386	4.319	
-0.096	-1.225	0.296	3.553	-2.131	
-0.059	-100.467	2.080	-27.311	39.825	
-0.093	-2.046	0.451	1.392	4.319	
-0.096	-1.227	0.296	3.549	-2.136	
-0.060	-78.570	2.051	-21.743	31.531	
-0.093	-2.049	0.451	1.399	4.319	
-0.096	-1.230	0.297	3.545	-2.141	
-0.060	-61.396	2.029	-17.239	24.861	
-0.093	-2.053	0.452	1.406	4.320	
-0.096	-1.232	0.298	3.540	-2.146	
-0.061	-48.044	2.013	-13.652	19.579	
-0.093	-2.057	0.453	1.413	4.320	
-0.096	-1.234	0.298	3.536	-2.151	
-0.061	-37.728	2.000	-10.828	15.443	
-0.093	-2.061	0.453	1.419	4.321	
